10/18/2016,53.269617,,
10/19/2016,53.50774,,
10/20/2016,53.398601,,
10/21/2016,53.676407,,
10/24/2016,53.815314,,
10/25/2016,53.686331,,
10/26/2016,53.339069,,
10/27/2016,54.132808,,
10/28/2016,53.497816,,
10/31/2016,53.388681,,
11/1/2016,53.358913,,
11/2/2016,53.180322,,
11/3/2016,52.842984,,
11/4/2016,52.714005,,
11/7/2016,53.229934,,
11/8/2016,53.011655,,
11/9/2016,53.448208,,
11/10/2016,53.726019,,
11/11/2016,53.229934,,
11/14/2016,53.041419,,
11/15/2016,52.753688,,
11/16/2016,52.763612,,
11/17/2016,52.942203,,
11/18/2016,52.81322,,
11/21/2016,53.577192,,
11/22/2016,53.90461,,
11/23/2016,53.646643,,
11/25/2016,53.755783,,
11/28/2016,53.894686,,
11/29/2016,53.567272,,
11/30/2016,55.283726,,
12/1/2016,55.670671,,
12/2/2016,54.986071,,
12/5/2016,55.621064,,
12/6/2016,55.779811,,
12/7/2016,56.454487,,
12/8/2016,56.980336,,
12/9/2016,57.258142,,
12/12/2016,57.813759,,
12/13/2016,57.694699,,
12/14/2016,57.208534,,
12/15/2016,57.893131,,
12/16/2016,57.952662,,
12/19/2016,58.319764,,
12/20/2016,58.339608,,
12/21/2016,58.617418,,
12/22/2016,58.29,,
12/23/2016,58.43,,
12/27/2016,58.419998,,
12/28/2016,57.900002,,
12/29/2016,57.419998,,
12/30/2016,57.220001,,
1/3/2017,57.599998,,
1/4/2017,58.060001,,
1/5/2017,57.799999,,
1/6/2017,57.439999,,
1/9/2017,57.790001,,
1/10/2017,57.669998,,
1/11/2017,58.259998,,
1/12/2017,58.290001,,
1/13/2017,57.799999,,
1/17/2017,57.330002,,
1/18/2017,57.709999,,
1/19/2017,57.09,,
1/20/2017,57.380001,,
1/23/2017,57.139999,,
1/24/2017,59.639999,,
1/25/2017,60.209999,,
1/26/2017,61.419998,,
1/27/2017,61.310001,,
1/30/2017,60.150002,,
1/31/2017,59.630001,,
2/1/2017,60.299999,,
2/2/2017,59.860001,,
2/3/2017,60.209999,,
2/6/2017,60.02,,
2/7/2017,59.790001,,
2/8/2017,59.73,,
2/9/2017,60.259998,,
2/10/2017,61.189999,,
2/13/2017,61.560001,,
2/14/2017,61.720001,,
2/15/2017,61.099998,,
2/16/2017,61.41,,
2/17/2017,61.259998,,
2/21/2017,61.220001,,
2/22/2017,63.669998,,
2/23/2017,63.369999,,
