12/4/2015,51.030249
12/7/2015,49.804984
12/8/2015,48.72331
12/9/2015,54.533732
12/10/2015,52.561825
12/11/2015,51.087681
12/14/2015,49.096632
12/15/2015,48.407421
12/16/2015,48.551008
12/17/2015,48.101106
12/18/2015,47.50762
12/21/2015,48.790317
12/22/2015,49.297651
12/23/2015,50.283602
12/24/2015,50.073013
12/28/2015,49.996432
12/29/2015,50.981489
12/30/2015,49.8902
12/31/2015,49.716367
