12/5/2016,12.242696
12/6/2016,12.360793
12/7/2016,12.852863
12/8/2016,12.823338
12/9/2016,12.961118
12/12/2016,12.616669
12/13/2016,12.567463
12/14/2016,12.331268
12/15/2016,12.380476
12/16/2016,12.429683
12/19/2016,12.459207
12/20/2016,12.577303
12/21/2016,12.439524
12/22/2016,12.20333
12/23/2016,12.262379
12/27/2016,12.19349
12/28/2016,12.05571
12/29/2016,12.036026
12/30/2016,11.937613
1/3/2017,12.390317
1/4/2017,12.961118
1/5/2017,12.567463
1/6/2017,12.557621
1/9/2017,12.429683
1/10/2017,12.646194
1/11/2017,12.469048
1/12/2017,12.390317
1/13/2017,12.429683
1/17/2017,12.41
1/18/2017,12.41
1/19/2017,12.43
1/20/2017,12.36
1/23/2017,12.31
1/24/2017,12.61
1/25/2017,12.79
1/26/2017,12.37
1/27/2017,12.49
1/30/2017,12.37
1/31/2017,12.36
2/1/2017,12.32
2/2/2017,12.28
2/3/2017,12.56
2/6/2017,12.52
2/7/2017,12.34
2/8/2017,12.38
2/9/2017,12.38
2/10/2017,12.51
2/13/2017,12.56
2/14/2017,12.65
2/15/2017,12.63
2/16/2017,12.54
2/17/2017,12.58
2/21/2017,12.69
2/22/2017,12.67
2/23/2017,12.56
2/24/2017,12.47
2/27/2017,12.66
2/28/2017,12.53
3/1/2017,12.69
