11.756739742481892,11.536428,long,50.0,-1.423572
11.21912343569069,11.012045,long,50.0,-0.5243830000000003
11.379857341072158,11.16844,long,50.0,0.15639499999999984
11.573241111401561,11.354916,long,50.0,0.18647599999999898
11.097807099795585,10.888927,long,50.0,-0.46598899999999865
11.192616471845813,10.984027,long,50.0,0.09509999999999863
11.715438529422975,11.507076,long,47.0,0.5230490000000003
12.056156873541878,11.858945,long,44.0,0.35186900000000065
13.12638563830757,12.924063,long,41.0,1.065118
12.836945796420668,12.638763,long,41.0,-0.28529999999999944
13.16542642146555,12.971613,long,38.0,0.33284999999999876
12.639668569765162,12.458074,long,38.0,-0.5135389999999997
12.114291118177968,11.935025,long,38.0,-0.5230490000000003
12.474968696040694,12.305914,long,35.0,0.370889
13.108637919235367,12.943083,long,32.0,0.6371690000000001
13.20457320836422,13.037763,long,32.0,0.09468000000000032
13.080088337394777,12.922384,long,32.0,-0.11537900000000079
12.865212484631337,12.710858,long,32.0,-0.21152599999999921
12.842083640206736,12.682012,long,32.0,-0.028845999999999705
13.07803318143183,12.931999,long,29.0,0.24998699999999907
12.67951395247227,12.53779,long,29.0,-0.39420900000000003
12.73453903434422,12.595479,long,29.0,0.05768899999999988
12.875262157868958,12.749317,long,26.0,0.15383800000000036
12.157560244900626,12.037817,long,26.0,-0.7114999999999991
12.33677703115309,12.230114,long,23.0,0.19229699999999994
12.68128696118152,12.585864,long,20.0,0.35575000000000045
13.121756239840563,13.047377,long,17.0,0.4615129999999983
13.361884312875736,13.306979,long,14.0,0.259602000000001
12.358202592640023,12.305894,long,14.0,-1.0010849999999998
11.895403276521902,11.84904,long,14.0,-0.45685399999999987
12.011608856178368,11.985124,long,11.0,0.13608400000000032
12.042045794237035,12.043447,short,8.0,0.05832299999999968
12.060076719300632,12.033726,long,11.0,0.009721000000000757
12.143793298916068,12.15037,short,8.0,0.11664400000000086
12.061507813668314,12.033726,long,11.0,0.11664400000000086
11.795330101503497,11.771278,long,11.0,-0.2624479999999991
11.827411751229322,11.8296,short,8.0,0.05832199999999865
11.75692667946408,11.732397,long,11.0,0.0972029999999986
11.945967570802235,11.946243,short,8.0,0.2138460000000002
11.6023151896305,11.576872,long,11.0,0.369371000000001
11.68066942936726,11.683796,short,8.0,0.10692399999999935
11.55650751773226,11.534116,long,11.0,0.14968000000000004
11.186893643523915,11.160143,long,11.0,-0.37397299999999944
11.75143548055439,11.750626,long,8.0,0.5904830000000008
12.042754529506215,12.085234,short,5.0,0.33460799999999935
11.56773393332152,11.573481,short,8.0,0.5117530000000006
11.841903495966616,11.84904,short,8.0,-0.2755590000000012
12.042220640637098,12.045868,short,8.0,-0.196828
12.963121215765206,12.961118,long,8.0,-0.9152500000000003
12.42782548475101,12.429683,short,8.0,-0.5314350000000001
12.291307325425375,12.262379,long,11.0,0.16730400000000145
11.96369420310308,11.937613,long,11.0,-0.32476599999999856
12.555640528501343,12.557621,short,8.0,0.6200079999999986
12.455560649837977,12.429683,long,11.0,0.12793799999999855
12.381562552033111,12.36,long,11.0,-0.06968300000000127
12.483754146204177,12.49,short,8.0,0.13000000000000078
12.553961193203055,12.56,short,8.0,-0.07000000000000028
12.537300536066025,12.51,long,11.0,0.05000000000000071
12.582022885964504,12.58,long,8.0,0.07000000000000028
12.468195728277212,12.47,short,8.0,-0.10999999999999943
